BioSample	isolation_country	collection_year	tag
SAMN05575657	South Africa	2013	ncbi
SAMN07251136	Thailand	2009	ncbi
SAMD00029467	Japan	2013	ncbi
SAMN09685351	Uganda	2010	ncbi
SAMEA104357554	China	2009	ncbi
SAMN08626072	China	2007	ncbi
SAMN08992110			ncbi
SAMEA1530707	Malawi	1997	ncbi
SAMN07766425	Canada	2013	ncbi
SAMD00117898	Japan	2004	ncbi
SAMN08813111	Russia	2016	ncbi
SAMN09867663	South Africa	2016	ncbi
SAMN05576684	South Africa	2013	ncbi
SAMN04455496			ncbi
SAMN12551298	China	2013	ncbi
SAMN07999085	China	2013	ncbi
SAMEA2040310			ncbi
SAMN08379666			ncbi
SAMEA1556610	Malawi	2005	ncbi
SAMEA2419053	Switzerland		ncbi
SAMN08436121			ncbi
SAMEA1019274	United Kingdom	2009	ncbi
SAMN13195233	DR Congo	2018	ncbi
SAMN13169604	Moldova	2015	ncbi
SAMN04633267	Moldova	2015	ncbi
SAMN08376245	Indonesia	2015	ncbi
SAMN04114989	India	2010	ncbi
SAMEA1406157			ncbi
SAMEA5074735			ncbi
SAMEA104614333			ncbi
SAMN06221298	Philippines	2007	ncbi
SAMN12389239	Ethiopia		ncbi
SAMN06055823	Vietnam	2009	ncbi
SAMN06092046	Vietnam	2011	ncbi
SAMN04522027	Kenya		ncbi
SAMN08436160			ncbi
SAMEA859383			ncbi
SAMN04330056	Namibia		ncbi
SAMEA2042173			ncbi
SAMN08862766			ncbi
SAMN08383194	Portugal	2015	ncbi
SAMEA1019229	United Kingdom	2009	ncbi
SAMN09102117	United Kingdom	2017	ncbi
SAMEA5330413	Mexico		ncbi
SAMEA5542088			ncbi
SAMN07373511	Canada		ncbi
SAMEA5561814			ncbi
SAMEA3558690			ncbi
SAMEA5662691	South Africa	1996	ncbi
SAMEA5542125			ncbi
SAMN05276402	United Kingdom	2015	ncbi
SAMN13195193	DR Congo	2018	ncbi
SAMEA1403818	Russia	2009	ncbi
SAMN06052269	Uganda	1999	ncbi
SAMN07766191	Canada	2010	ncbi
SAMEA1018983	United Kingdom	2009	ncbi
SAMEA3715617			ncbi
SAMN05577606	South Africa	2013	ncbi
SAMN04320978	South Africa	2002	ncbi
SAMEA1556564	Malawi	2005	ncbi
SAMN07999034	China	2012	ncbi
SAMN07236088	Thailand	2010	ncbi
SAMEA2782824			ncbi
SAMN00621226			ncbi
SAMN09099708	United Kingdom	2016	ncbi
SAMN09402719	Romania	2016	ncbi
SAMEA3374908			ncbi
SAMEA1707130	Russia	2010	ncbi
SAMEA3139845			ncbi
SAMN09708370		2013	ncbi
SAMN08612825			ncbi
SAMN07998948	China	2009	ncbi
SAMN09756187	Moldova	2013	ncbi
SAMN05789021	Georgia	2014	ncbi
SAMEA2147614			ncbi
SAMN08912715			ncbi
SAMEA4269369			ncbi
SAMN07661299	Australia	2010	ncbi
SAMN12389275	Ethiopia		ncbi
SAMN08912889			ncbi
SAMEA23788918	South Africa		ncbi
SAMEA104447498	Denmark	2011	ncbi
SAMEA4441461	South Africa	2010	ncbi
SAMEA3715820	Norway	2014	ncbi
SAMEA1406149			ncbi
SAMEA1708468	Malawi	2000	ncbi
SAMEA3558846			ncbi
SAMN08913058			ncbi
SAMN03161663	Canada	1992	ncbi
SAMEA3558661			ncbi
SAMN05576254	South Africa	2013	ncbi
SAMEA1885929			ncbi
SAMEA3401632			ncbi
SAMN08912792			ncbi
SAMN03246684	China	2007	ncbi
SAMEA1406103			ncbi
SAMEA104718920	Netherlands	2016	ncbi
SAMN08851355	United States	2018	ncbi
SAMEA5282452			ncbi
SAMEA1904719			ncbi
SAMN10462559	Switzerland	2004	ncbi
SAMEA104447074	Denmark	2002	ncbi
SAMN08913048			ncbi
SAMN00102902			ncbi
SAMN09445563			ncbi
SAMEA1404025	Russia	2009	ncbi
SAMN09914705	Moldova	2014	ncbi
SAMN08708662			ncbi
SAMN05577311	South Africa	2013	ncbi
SAMEA5569866			ncbi
SAMN04053666	Canada	2009	ncbi
SAMN06055447	Vietnam	2009	ncbi
SAMN13194822	DR Congo	2018	ncbi
SAMEA1403819	Russia	2009	ncbi
SAMN08708942			ncbi
SAMN00013084			ncbi
SAMEA95513668	South Africa	2012	ncbi
SAMN06142914	Thailand	2008	ncbi
SAMN09102257	United Kingdom	2016	ncbi
SAMEA2027397			ncbi
SAMN05576060	South Africa	2013	ncbi
SAMN09101497	United Kingdom	2016	ncbi
SAMEA1569196	Malawi	2004	ncbi
SAMEA5561981			ncbi
SAMN12493000	Canada	2017	ncbi
SAMEA837992			ncbi
SAMEA104718712	Netherlands	2016	ncbi
SAMN08912869			ncbi
SAMN04437235	Israel		ncbi
SAMN13194985	DR Congo	2018	ncbi
SAMN12492979	Canada	2016	ncbi
SAMN08708449			ncbi
SAMN08436031			ncbi
SAMN02594465	United States	2013	ncbi
SAMN05576775	South Africa	2013	ncbi
SAMN08143505	Azerbaijan	2016	ncbi
SAMN08612823			ncbi
SAMN13195297	DR Congo	2018	ncbi
SAMN05577506	South Africa	2013	ncbi
SAMEA1403918	Russia	2009	ncbi
SAMEA104447345	Denmark	2008	ncbi
SAMN05576156	South Africa	2013	ncbi
SAMN04452692	United Kingdom	2015	ncbi
SAMN07816740	South Africa	2012	ncbi
SAMEA5561434			ncbi
SAMN08913261			ncbi
SAMEA1485426	Malawi	2003	ncbi
SAMN06056005	Vietnam	2009	ncbi
SAMEA1300273			ncbi
SAMEA1018973	United Kingdom	2005	ncbi
SAMN09867664	South Africa	2016	ncbi
SAMN08215329	Canada	2012	ncbi
SAMN04452642	United Kingdom	2015	ncbi
SAMEA104357533	China	2009	ncbi
SAMN08629311			ncbi
SAMN08708151			ncbi
SAMN05576056	South Africa	2013	ncbi
SAMN07236500	Thailand	2006	ncbi
SAMN07344483	Djibouti		ncbi
SAMEA3374839			ncbi
SAMEA5562471			ncbi
SAMN08215318	Canada	2012	ncbi
SAMN11265302			ncbi
SAMN06579058	India	2014	ncbi
SAMN13194572	DR Congo	2018	ncbi
SAMN07373526	Canada		ncbi
SAMEA1929789			ncbi
SAMN12551407	China	2015	ncbi
SAMN11489251	Japan		ncbi
SAMN08143536	Azerbaijan	2014	ncbi
SAMN09399454	Azerbaijan	2017	ncbi
SAMEA4798785	DR Congo	2007	ncbi
SAMN08709157			ncbi
SAMEA104390592	Norway	2010	ncbi
SAMEA5569770			ncbi
SAMN06055567	Vietnam	2009	ncbi
SAMN08376141	Indonesia	2014	ncbi
SAMN08795055			ncbi
SAMEA2236855			ncbi
SAMEA104357518	China	2007	ncbi
SAMN07251135	Thailand	2009	ncbi
SAMN09102505	United Kingdom	2016	ncbi
SAMN09102393	United Kingdom	2016	ncbi
SAMN07251300	Thailand	2009	ncbi
SAMEA1569177	Malawi	2002	ncbi
SAMN09102343	United Kingdom	2015	ncbi
SAMEA4798839	DR Congo	2008	ncbi
SAMN04452695	United Kingdom	2015	ncbi
SAMN09101628	United Kingdom	2016	ncbi
SAMEA104718471	Netherlands	2016	ncbi
SAMN11489261	Japan		ncbi
SAMN13194054	DR Congo	2018	ncbi
SAMEA104398426			ncbi
SAMN13195028	DR Congo	2018	ncbi
SAMD00117768	Japan	2013	ncbi
SAMEA2783051			ncbi
SAMN08637051	Moldova	2009	ncbi
SAMN13194449	DR Congo	2018	ncbi
SAMEA4774523			ncbi
SAMEA4241800			ncbi
SAMEA4129056			ncbi
SAMEA1877156			ncbi
SAMN08794932			ncbi
SAMN05575125	South Africa	2013	ncbi
SAMN06251283	Botswana		ncbi
SAMN09867688	United Kingdom	2017	ncbi
SAMN09101610	United Kingdom	2014	ncbi
SAMN06055793	Vietnam	2009	ncbi
SAMN12551175	China	2017	ncbi
SAMEA3715662			ncbi
SAMEA4501287	Nigeria	2012	ncbi
SAMEA2661028			ncbi
SAMN08436227			ncbi
SAMEA919831			ncbi
SAMEA897857	Malawi	1997	ncbi
SAMN06209909	Georgia	2015	ncbi
SAMN06092385	Vietnam	2010	ncbi
SAMEA5562289			ncbi
SAMN09425771	Switzerland		ncbi
SAMN09102353	United Kingdom	2016	ncbi
SAMN03246683	China	2007	ncbi
SAMEA5569877			ncbi
SAMEA1707829			ncbi
SAMEA5561704			ncbi
SAMN06091740	Vietnam	2011	ncbi
SAMEA3558421			ncbi
SAMEA2710881			ncbi
SAMEA5039592	Lebanon	2016	ncbi
SAMEA5561507			ncbi
SAMN08376287	Indonesia	2007	ncbi
SAMEA4975704			ncbi
SAMEA4774493			ncbi
SAMEA3374800			ncbi
SAMN08626232	China	2007	ncbi
SAMEA2028529			ncbi
SAMN08215159	Canada	2009	ncbi
SAMN09102462	United Kingdom	2017	ncbi
SAMN07956585	Russia	2014	ncbi
SAMN05276339	United Kingdom	2015	ncbi
SAMN07568199	United States	2017	ncbi
SAMN08862912			ncbi
SAMEA1556642	Malawi	2004	ncbi
SAMN02671142	Canada	2009	ncbi
SAMEA5047369			ncbi
SAMN06055689	Vietnam	2009	ncbi
SAMN05276465	United Kingdom	2015	ncbi
SAMN08379725			ncbi
SAMEA2026341			ncbi
SAMEA1403835	Russia	2009	ncbi
SAMEA5561570			ncbi
SAMEA897813	Malawi	1999	ncbi
SAMN03447282	Australia	2013	ncbi
SAMEA3374890			ncbi
SAMN06846025	Thailand	2009	ncbi
SAMN00621646			ncbi
SAMN03277254	Moldova	2013	ncbi
SAMEA5569696			ncbi
SAMN10371634	China	2014	ncbi
SAMN09099626	United Kingdom	2016	ncbi
SAMEA4798824	DR Congo	2008	ncbi
SAMEA2025869			ncbi
SAMEA3671592			ncbi
SAMN08913194			ncbi
SAMEA3558271			ncbi
SAMN06092285	Vietnam	2010	ncbi
SAMN09099800	United Kingdom	2017	ncbi
SAMEA104446897	Denmark	1995	ncbi
SAMN08732357			ncbi
SAMN09102217	United Kingdom	2016	ncbi
SAMEA1707221	Russia	2010	ncbi
SAMN06209999	Azerbaijan	2015	ncbi
SAMEA3558363			ncbi
SAMEA104362268			ncbi
SAMN05575886	South Africa	2013	ncbi
SAMN04452622	United Kingdom	2015	ncbi
SAMN08629204			ncbi
SAMN08626407	China	2007	ncbi
SAMEA1485227	Malawi	2002	ncbi
SAMEA104144166	China	2011	ncbi
SAMEA104718836	Netherlands	2016	ncbi
SAMN07718276	Papua New Guinea	2014	ncbi
SAMEA3139851			ncbi
SAMEA1019202	United Kingdom	2006	ncbi
SAMN04053677	Canada	2011	ncbi
SAMN05575170	South Africa	2013	ncbi
SAMN08612989			ncbi
SAMEA104718740	Netherlands	2016	ncbi
SAMN07373496	Canada		ncbi
SAMN08376110	Indonesia		ncbi
SAMEA1485418	Malawi	2002	ncbi
SAMN13194072	DR Congo	2018	ncbi
SAMEA1707126	Russia	2009	ncbi
SAMEA1300256			ncbi
SAMEA1929737			ncbi
SAMN09101299	United Kingdom	2011	ncbi
SAMEA5561876			ncbi
SAMN07765941	Canada	2006	ncbi
SAMN08215407	Canada	2013	ncbi
SAMN08795254			ncbi
SAMEA104447428	Denmark	2010	ncbi
SAMN06472852	New Zealand	2006	ncbi
SAMEA1404040	Russia	2008	ncbi
SAMEA4744216	Canada	1989	ncbi
SAMN08708814			ncbi
SAMN08612784			ncbi
SAMEA104684997			ncbi
SAMEA1019102	United Kingdom	2009	ncbi
SAMN08708415			ncbi
SAMEA3558255			ncbi
SAMEA3558804			ncbi
SAMN13194629	DR Congo	2018	ncbi
SAMEA104718757	Netherlands	2016	ncbi
SAMN12551368	China	2014	ncbi
SAMEA3558782			ncbi
SAMEA104718654	Netherlands	2016	ncbi
SAMEA104447480	Denmark	2011	ncbi
SAMEA1403898	Russia	2009	ncbi
SAMEA104362235			ncbi
SAMEA1569256	Malawi	2009	ncbi
SAMEA104718583	Netherlands	2016	ncbi
SAMEA4752953			ncbi
SAMN12126221	Canada		ncbi
SAMN08708609			ncbi
SAMD00117760	Japan	2012	ncbi
SAMEA4798809	DR Congo	2008	ncbi
SAMN13207988	Georgia	2017	ncbi
SAMEA1403604	Russia	2008	ncbi
SAMN07411331	China	2014	ncbi
SAMEA1019010	United Kingdom	2008	ncbi
SAMEA104606029			ncbi
SAMN08376145	Indonesia	2014	ncbi
SAMN09425846	Peru		ncbi
SAMN05576841	South Africa	2013	ncbi
SAMN04385726	Djibouti	2014	ncbi
SAMEA4513720			ncbi
SAMN05577592	South Africa	2013	ncbi
SAMEA859353			ncbi
SAMEA104447575	Denmark	2012	ncbi
SAMN06221046	India	2008	ncbi
SAMEA104718482	Netherlands	2016	ncbi
SAMEA3671422			ncbi
SAMN09914721	Moldova	2014	ncbi
SAMEA1575948			ncbi
SAMEA2783113			ncbi
SAMEA5561782			ncbi
SAMEA1018956			ncbi
SAMEA3715604			ncbi
SAMEA104362084			ncbi
SAMEA4441561	South Africa	2010	ncbi
SAMN11456865	France	2007	ncbi
SAMN06092398	Vietnam	2010	ncbi
SAMN07344649	Djibouti		ncbi
SAMEA2783369			ncbi
SAMEA2710847			ncbi
SAMN10060541	Italy	2015	ncbi
SAMEA4241787			ncbi
SAMN10961396	China	2017	ncbi
SAMN05576288	South Africa	2013	ncbi
SAMEA104027355	Denmark	2007	ncbi
SAMEA104390537	Norway	2014	ncbi
SAMEA1886083			ncbi
SAMN06221010	India	2008	ncbi
SAMN08379975			ncbi
SAMN04385660	Tajikistan	2009	ncbi
SAMN08626401	China	2007	ncbi
SAMN08383196	Portugal	2015	ncbi
SAMN09715515	Romania	2016	ncbi
SAMN07341195	South Africa	2015	ncbi
SAMN08612780			ncbi
SAMN09756258	Moldova	2014	ncbi
SAMN09099597	United Kingdom	2015	ncbi
SAMN06055678	Vietnam	2009	ncbi
SAMEA1406087			ncbi
SAMEA104362400			ncbi
SAMN13194625	DR Congo	2018	ncbi
SAMN08913054			ncbi
SAMEA104357408	China	2007	ncbi
SAMEA1530665	Malawi	1998	ncbi
SAMEA1902997			ncbi
SAMN08613011			ncbi
SAMN05575369	South Africa	2013	ncbi
SAMN06092614	Vietnam	2010	ncbi
SAMEA4441604	South Africa	2010	ncbi
SAMEA3471972			ncbi
SAMEA1877244			ncbi
SAMEA5562224			ncbi
SAMEA1707830			ncbi
SAMEA3558382			ncbi
SAMN09715506	Romania	2016	ncbi
SAMEA3374971			ncbi
SAMN07236210	Thailand	2006	ncbi
SAMN07251134	Thailand	2009	ncbi
SAMN12551394	China	2014	ncbi
SAMN07236007	Thailand	2012	ncbi
SAMN09099689	United Kingdom	2017	ncbi
SAMEA1405946			ncbi
SAMN09625612	United States	2010	ncbi
SAMN05577573	South Africa	2013	ncbi
SAMN09651824	Georgia	2013	ncbi
SAMN09099964	United Kingdom	2016	ncbi
SAMEA104357532	China	2009	ncbi
SAMN05276523	United Kingdom	2015	ncbi
SAMEA3671353			ncbi
SAMEA2783529			ncbi
SAMN09755606			ncbi
SAMEA4798924	DR Congo	2009	ncbi
SAMN08795295			ncbi
SAMN08379717			ncbi
SAMN08732290			ncbi
SAMN09099838	United Kingdom	2016	ncbi
SAMEA2162283			ncbi
SAMN08795381			ncbi
SAMEA2151965			ncbi
SAMEA5562405			ncbi
SAMN07603353	Australia	2014	ncbi
SAMN08629031			ncbi
SAMN05575352	South Africa	2013	ncbi
SAMN12551503	China	2016	ncbi
SAMEA1530961	Malawi	2001	ncbi
SAMEA3516056			ncbi
SAMN13194067	DR Congo	2018	ncbi
SAMN08708924			ncbi
SAMN05576002	South Africa	2013	ncbi
SAMN04452473	United Kingdom	2015	ncbi
SAMEA104357421	China	2007	ncbi
SAMN08214902	Canada	2006	ncbi
SAMEA1556664	Malawi	2004	ncbi
SAMEA4791111	Ghana	2009	ncbi
SAMN08709025			ncbi
SAMN05575621	South Africa	2013	ncbi
SAMN04009983	United Kingdom	2014	ncbi
SAMEA1569238	Malawi	1998	ncbi
SAMN06209889	Azerbaijan	2016	ncbi
SAMEA3558858			ncbi
SAMEA104398436			ncbi
SAMEA1530972	Malawi	1999	ncbi
SAMN05577595	South Africa	2013	ncbi
SAMEA104362141			ncbi
SAMN11265327			ncbi
SAMN09756240	Moldova	2014	ncbi
SAMN08637046	Moldova	2012	ncbi
SAMEA5569703			ncbi
SAMN09685357	Uganda	2010	ncbi
SAMN06221271	Moldova	2009	ncbi
SAMEA1707786			ncbi
SAMEA104304854			ncbi
SAMEA1707279	Russia	2010	ncbi
SAMN11265303			ncbi
SAMN08629177			ncbi
SAMEA2783194			ncbi
SAMEA1707426	Russia	2010	ncbi
SAMEA3374819			ncbi
SAMN13195306	DR Congo	2018	ncbi
SAMEA2710802			ncbi
SAMEA2343261			ncbi
SAMN03246419	China	2007	ncbi
SAMN04276752	South Africa		ncbi
SAMN06092339	Vietnam	2010	ncbi
SAMN06221327	Philippines	2008	ncbi
SAMN08708743			ncbi
SAMEA1877095			ncbi
SAMN09715548	Romania	2016	ncbi
SAMEA1885979			ncbi
SAMN08732581			ncbi
SAMN05276440	United Kingdom	2015	ncbi
SAMN08215014	Canada	2008	ncbi
SAMEA1403826	Russia	2009	ncbi
SAMN08709106			ncbi
SAMEA1016002	Russia	2009	ncbi
SAMN07251120	Thailand	2007	ncbi
SAMEA3512787			ncbi
SAMN08637039	Moldova	2012	ncbi
SAMEA3231574	Argentina	2013	ncbi
SAMN08215431	Canada	2014	ncbi
SAMEA104061138	Ethiopia	2012	ncbi
SAMN06052311	Uganda	1997	ncbi
SAMN05575400	South Africa	2013	ncbi
SAMEA5047366			ncbi
SAMEA3558483			ncbi
SAMN05575967	South Africa	2013	ncbi
SAMEA104718634	Netherlands	2016	ncbi
SAMEA104614447			ncbi
SAMN06221419	South Africa	2009	ncbi
SAMEA2026346			ncbi
SAMEA1991841			ncbi
SAMN05576468	South Africa	2013	ncbi
SAMN03160568	Haiti	2011	ncbi
SAMN12347352	Romania	2017	ncbi
SAMN06209883	Azerbaijan	2016	ncbi
SAMEA2026333			ncbi
SAMN00621130			ncbi
SAMN03246437	China	2007	ncbi
SAMN05576289	South Africa	2013	ncbi
SAMN06091707	Vietnam	2011	ncbi
SAMN11053712	China	2017	ncbi
SAMD00117783	Japan	2012	ncbi
SAMN07251095	Thailand	2006	ncbi
SAMEA961598	United Kingdom	2005	ncbi
SAMEA3671288			ncbi
SAMN03246480	China	2007	ncbi
SAMEA104447417	Denmark	2010	ncbi
SAMN13195140	DR Congo	2018	ncbi
SAMN08379866			ncbi
SAMN08612930			ncbi
SAMN11265305			ncbi
SAMN08214946	Canada	2007	ncbi
SAMN03246342	China	2007	ncbi
SAMN09708363		2011	ncbi
SAMN05172764	Moldova	2013	ncbi
SAMEA1485314	Malawi	2002	ncbi
SAMN06221434	South Africa	2009	ncbi
SAMEA5282378			ncbi
SAMN09756310	Moldova	2014	ncbi
SAMEA1707141	Russia	2010	ncbi
SAMEA4241965			ncbi
SAMN08912947			ncbi
SAMEA104718792	Netherlands	2016	ncbi
SAMN07251121	Thailand	2007	ncbi
SAMEA5569648			ncbi
SAMN07236184	Thailand	2005	ncbi
SAMN06055496	Vietnam	2009	ncbi
SAMEA2342325			ncbi
SAMEA3721547			ncbi
SAMEA5047385			ncbi
SAMEA1300753			ncbi
SAMN09100272	United Kingdom	2015	ncbi
SAMEA1485257	Malawi	2004	ncbi
SAMEA2785438			ncbi
SAMEA1015954	Russia	2009	ncbi
SAMEA104718578	Netherlands	2016	ncbi
SAMN04320979	South Africa	2005	ncbi
SAMEA23772418	South Africa		ncbi
SAMN08215132	Canada	2009	ncbi
SAMN08795122			ncbi
SAMN06210060	Moldova	2015	ncbi
SAMEA3671327			ncbi
SAMN09100352	United Kingdom	2014	ncbi
SAMN08376190	Indonesia	2014	ncbi
SAMEA859344			ncbi
SAMN09099855	United Kingdom	2016	ncbi
SAMEA1406009			ncbi
SAMEA1876332			ncbi
SAMN08708542			ncbi
SAMN12551225	China	2013	ncbi
SAMEA104447373	Denmark	2009	ncbi
SAMN09914614	Moldova	2014	ncbi
SAMN06579083	India	2014	ncbi
SAMEA104144154	China	2010	ncbi
SAMN08379854			ncbi
SAMN05576014	South Africa	2013	ncbi
SAMN06578964	India	2014	ncbi
SAMEA1929773			ncbi
SAMN07766469	Canada	2014	ncbi
SAMN12389242	Ethiopia		ncbi
SAMN08913026			ncbi
SAMN09100029	United Kingdom	2015	ncbi
SAMN08912805			ncbi
SAMEA104408847			ncbi
SAMN11053748	China	2017	ncbi
SAMEA104447606	Denmark	2012	ncbi
SAMEA3671502			ncbi
SAMN10593091	Russia	2017	ncbi
SAMEA104447272	Denmark	2007	ncbi
SAMEA2783550			ncbi
SAMEA1530620	Malawi	1998	ncbi
SAMN13195061	DR Congo	2018	ncbi
SAMN04452479	United Kingdom	2015	ncbi
SAMEA4744274	Brazil	2011	ncbi
SAMEA2711042			ncbi
SAMEA1403594	Russia	2008	ncbi
SAMN07766434	Canada	2014	ncbi
SAMN06579106	India	2014	ncbi
SAMN06142916	Thailand	2012	ncbi
SAMN13194352	DR Congo	2018	ncbi
SAMN06092275	Vietnam	2010	ncbi
SAMN07344548	Djibouti		ncbi
SAMN07766406	Canada	2013	ncbi
SAMEA3558796			ncbi
SAMN08626393	China	2007	ncbi
SAMEA104718750	Netherlands	2016	ncbi
SAMN08795135			ncbi
SAMEA104718699	Netherlands	2016	ncbi
SAMEA2660977			ncbi
SAMEA4101555			ncbi
SAMEA3506680			ncbi
SAMEA1707402	Russia	2010	ncbi
SAMN04452522	United Kingdom	2015	ncbi
SAMEA104718895	Netherlands	2016	ncbi
SAMN05276371	United Kingdom	2015	ncbi
SAMEA1877180			ncbi
SAMN09101362	United Kingdom	2016	ncbi
SAMN13194479	DR Congo	2018	ncbi
SAMN07999059	China	2013	ncbi
SAMN08709069			ncbi
SAMN03246608	China	2007	ncbi
SAMN10517955			ncbi
SAMN08626380	China	2007	ncbi
SAMN12551173	China	2017	ncbi
SAMN09708355		2015	ncbi
SAMN09651663	Georgia	2011	ncbi
SAMN05575446	South Africa	2013	ncbi
SAMN13194285	DR Congo	2018	ncbi
SAMEA4241973			ncbi
SAMEA3231759	Argentina	2013	ncbi
SAMEA104357406	China	2007	ncbi
SAMEA104357511	China	2007	ncbi
SAMEA3558160			ncbi
SAMN09380073	Brazil	2014	ncbi
SAMEA5569558			ncbi
SAMN13208061	Georgia	2017	ncbi
SAMEA5329310			ncbi
SAMN08732206			ncbi
SAMN13169520	Moldova	2017	ncbi
SAMN09402709	Romania	2016	ncbi
SAMEA104027383	Denmark	2002	ncbi
SAMN05576659	South Africa	2013	ncbi
SAMN05172758	Moldova	2013	ncbi
SAMN08912956			ncbi
SAMEA104362464			ncbi
SAMN06055624	Vietnam	2009	ncbi
SAMN07235998	Thailand	2010	ncbi
SAMN08912855			ncbi
SAMEA2028923			ncbi
SAMEA5569798			ncbi
SAMN00013133			ncbi
SAMN04053689	Canada	2013	ncbi
SAMN08709088			ncbi
SAMN08629186			ncbi
SAMEA2028709			ncbi
SAMEA4241876			ncbi
SAMN05575359	South Africa	2013	ncbi
SAMN09102501	United Kingdom	2016	ncbi
SAMN08629083			ncbi
SAMN08708342			ncbi
SAMN12551456	China	2015	ncbi
SAMN04385656	Tajikistan	2010	ncbi
SAMN09099691	United Kingdom	2016	ncbi
SAMEA1707925			ncbi
SAMN05575251	South Africa	2013	ncbi
SAMN09651770	Georgia	2012	ncbi
SAMN07659028	United Kingdom	2016	ncbi
SAMN06920102	Papua New Guinea	2014	ncbi
SAMEA5561852			ncbi
SAMN13195236	DR Congo	2018	ncbi
SAMEA2419098	Switzerland		ncbi
SAMN03246556	China	2007	ncbi
SAMEA4798878	DR Congo	2008	ncbi
SAMEA1885963			ncbi
SAMN08637024	Moldova	2009	ncbi
SAMN13194273	DR Congo	2018	ncbi
SAMEA377208			ncbi
SAMN06055623	Vietnam	2009	ncbi
SAMN09100527	United Kingdom	2014	ncbi
SAMEA3358981			ncbi
SAMEA2783436			ncbi
SAMN06055794	Vietnam	2009	ncbi
SAMD00029405	Japan	2013	ncbi
SAMN06092571	Vietnam	2010	ncbi
SAMEA2027155			ncbi
SAMN09425777	Switzerland		ncbi
SAMEA1406153			ncbi
SAMN08732238			ncbi
SAMN08629371			ncbi
SAMN05576316	South Africa	2013	ncbi
SAMEA5570005			ncbi
SAMEA5569874			ncbi
SAMN13194143	DR Congo	2018	ncbi
SAMN06221459	South Africa	2008	ncbi
SAMN06221244	Moldova	2009	ncbi
SAMEA5282537			ncbi
SAMEA1708416	Malawi	2007	ncbi
SAMEA1485267	Malawi	2003	ncbi
SAMN06221389	Philippines	2007	ncbi
SAMEA3671498			ncbi
SAMN09102486	United Kingdom	2016	ncbi
SAMN13195103	DR Congo	2018	ncbi
SAMN06055548	Vietnam	2009	ncbi
SAMN06845900	Bangladesh	2012	ncbi
SAMEA1707394	Russia	2008	ncbi
SAMEA104390577	Norway	2007	ncbi
SAMN03648415			ncbi
SAMN07373362	Canada		ncbi
SAMN05577353	South Africa	2013	ncbi
SAMEA2236856			ncbi
SAMEA5072854			ncbi
SAMD00017698	Japan	2009	ncbi
SAMEA3558672			ncbi
SAMN09102418	United Kingdom	2016	ncbi
SAMEA104027374	Denmark	2000	ncbi
SAMN08436098			ncbi
SAMN06854766			ncbi
SAMN06251200	South Africa		ncbi
SAMEA104685054			ncbi
SAMEA104362463			ncbi
SAMEA4242246			ncbi
SAMN04385748	Tajikistan	2010	ncbi
SAMEA5228900			ncbi
SAMN08612928			ncbi
SAMN08913353			ncbi
SAMN07344529	Djibouti		ncbi
SAMEA1300279			ncbi
SAMN03246631	China	2007	ncbi
SAMN09770177			ncbi
SAMEA1403880	Russia	2009	ncbi
SAMN08795153			ncbi
SAMEA1688626			ncbi
SAMEA919861			ncbi
SAMN08629368			ncbi
SAMEA1300742			ncbi
SAMN08912798			ncbi
SAMN00621229			ncbi
SAMEA2783022			ncbi
SAMN06473177	India	2006	ncbi
SAMEA3725917			ncbi
SAMN05577069	South Africa	2013	ncbi
SAMN09099919	United Kingdom	2014	ncbi
SAMN05172859	Moldova	2013	ncbi
SAMEA5282363			ncbi
SAMN08376279	Indonesia	2015	ncbi
SAMN07765933	Canada	2006	ncbi
SAMEA104362391			ncbi
SAMEA2267010			ncbi
SAMN13208027	Georgia	2017	ncbi
SAMN05576717	South Africa	2013	ncbi
SAMN06055461	Vietnam	2009	ncbi
SAMEA4744476	Brazil	2008	ncbi
SAMN05575870	South Africa	2013	ncbi
SAMN05576757	South Africa	2013	ncbi
SAMEA5562477			ncbi
SAMEA2783337			ncbi
SAMEA4269342			ncbi
SAMEA5562404			ncbi
SAMEA104447330	Denmark	2008	ncbi
SAMEA2783048			ncbi
SAMN08709081			ncbi
SAMN09764565			ncbi
SAMN08629372			ncbi
SAMN05576616	South Africa	2013	ncbi
SAMN05806758	Bangladesh	2012	ncbi
SAMN07373576	Canada		ncbi
SAMN13195229	DR Congo	2018	ncbi
SAMN08629085			ncbi
SAMN03647705			ncbi
SAMN08612843			ncbi
SAMN09425874	DR Congo		ncbi
SAMN05575378	South Africa	2013	ncbi
SAMEA3558406			ncbi
SAMEA1530795	Malawi	1995	ncbi
SAMEA1707923			ncbi
SAMN05276522	United Kingdom	2015	ncbi
SAMEA2782981			ncbi
SAMN07236280	Thailand	2008	ncbi
SAMEA3671921	Australia		ncbi
SAMN10593122	Russia	2017	ncbi
SAMN08626255	China	2007	ncbi
SAMEA5569518			ncbi
SAMN05575393	South Africa	2013	ncbi
SAMEA2783192			ncbi
SAMN06845956	Russia	2013	ncbi
SAMEA1569319	Malawi	2009	ncbi
SAMN08612906			ncbi
SAMEA2710910			ncbi
SAMN04276684	Thailand		ncbi
SAMN07659854	United Kingdom	2016	ncbi
SAMN04452611	United Kingdom	2015	ncbi
SAMEA1465978	Malawi	2009	ncbi
SAMN08376260	Indonesia	2015	ncbi
SAMN13194643	DR Congo	2018	ncbi
